LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
66ONRGDRKH,42,116209,88751,833,38,3,11.01,24,0.28,Bachelor's,Part-time,Single,No,No,Home,Yes,0
FE4BS6UTMJ,33,103515,137384,668,97,4,19.32,48,0.23,PhD,Part-time,Single,No,Yes,Other,Yes,0
5D8OE86XYC,59,47623,183555,620,118,3,24.06,60,0.54,High School,Full-time,Married,Yes,Yes,Other,No,0
E61UMRVHYO,35,131987,65184,772,2,3,15.78,36,0.38,Master's,Part-time,Married,Yes,Yes,Other,Yes,0
DARYAP042N,48,21685,63056,569,46,4,14.27,60,0.71,High School,Self-employed,Married,No,No,Other,Yes,0
FIMNIQDLRI,40,137493,48149,691,96,1,18.02,24,0.71,Master's,Full-time,Divorced,No,Yes,Business,No,0
UEK66MB9Q0,68,95067,221652,824,66,3,8.11,60,0.71,Bachelor's,Full-time,Single,No,Yes,Education,No,0
H20Q8AOBJJ,43,137755,202231,824,68,2,23.75,12,0.2,Bachelor's,Full-time,Single,Yes,Yes,Other,Yes,0
S6DS9W4G3A,35,138780,38929,573,23,1,17.08,36,0.75,Master's,Self-employed,Single,Yes,Yes,Home,No,0
VNAG4ZNXRC,33,77568,216834,603,99,3,22.16,60,0.69,High School,Part-time,Single,Yes,Yes,Other,No,0
RRG4JY383J,54,95831,234991,314,4,4,4.67,36,0.83,High School,Self-employed,Divorced,Yes,Yes,Education,Yes,0
M9DGNRCGFP,35,82876,52143,552,26,3,11.9,48,0.74,PhD,Self-employed,Single,No,No,Business,No,0
735EYPHBB7,53,127429,45395,720,31,2,14.7,24,0.72,Bachelor's,Unemployed,Married,No,No,Home,No,0
MLV0E2UUEN,21,78805,168736,343,55,4,21.45,24,0.25,Bachelor's,Self-employed,Married,Yes,No,Auto,No,0
KG2BBUB269,42,124049,70169,655,35,4,16.94,24,0.8,High School,Self-employed,Divorced,Yes,Yes,Home,No,0
H2XQ1SUQZU,18,79292,160225,387,104,1,8.16,48,0.37,PhD,Part-time,Married,Yes,Yes,Auto,Yes,0
NO5R3Z2SIR,21,78425,66505,686,111,4,12.9,12,0.73,Master's,Unemployed,Divorced,Yes,No,Education,No,0
H4375LYL6W,19,133136,58240,307,8,4,8.87,24,0.56,Bachelor's,Self-employed,Single,No,Yes,Home,Yes,0
74A593JVWY,57,136011,79731,651,117,4,4.6,60,0.31,PhD,Part-time,Married,No,Yes,Business,Yes,0
17UTOISEEU,64,34385,171708,482,14,4,4.85,12,0.11,PhD,Unemployed,Married,No,No,Education,Yes,0
5M6GASC7T7,61,95851,70887,560,105,2,21.3,48,0.4,Bachelor's,Self-employed,Divorced,Yes,Yes,Other,Yes,0
X6BJNYPGFW,53,56737,171528,520,79,4,23.24,60,0.17,Master's,Full-time,Single,Yes,No,Other,No,0
46DZTFTZ35,28,144707,238130,807,54,4,21.1,24,0.85,PhD,Part-time,Married,Yes,No,Other,Yes,0
D94GDQI3PE,54,22633,85572,693,107,1,22.08,12,0.3,PhD,Part-time,Single,No,Yes,Business,No,0
SZSVDLQFFP,22,96885,49326,592,11,1,9.9,24,0.37,High School,Part-time,Married,No,No,Other,No,0
6QL5YAEI4I,22,77409,209101,741,112,1,20.49,48,0.11,Master's,Self-employed,Single,No,No,Business,Yes,0
TRKAXBEP7N,52,124289,42923,556,25,3,12.25,24,0.85,Bachelor's,Full-time,Married,No,No,Education,Yes,0
4086KLG19M,31,31250,106674,514,47,4,16.86,48,0.63,PhD,Full-time,Single,Yes,No,Business,No,1
2R67K97PTS,61,127090,179729,340,104,2,14.19,12,0.57,Bachelor's,Unemployed,Single,No,Yes,Auto,No,0
VH46UN7W5N,47,84988,57394,565,47,2,10.2,36,0.65,Bachelor's,Part-time,Married,No,No,Other,No,0
8L575KEL2U,28,82299,107093,696,116,2,7.29,12,0.23,PhD,Unemployed,Divorced,Yes,No,Home,Yes,0
9H92C8NMTF,54,102217,83276,355,43,1,16.79,48,0.88,Bachelor's,Full-time,Divorced,No,No,Business,No,0
NGZF2JT9EP,62,64784,133243,648,56,3,3.6,60,0.44,Bachelor's,Unemployed,Single,Yes,Yes,Home,Yes,0
TBK0R62XY4,49,147529,92908,773,63,3,22.34,12,0.39,Master's,Full-time,Married,No,No,Home,Yes,0
X7YEWEEXC7,45,16881,73409,612,106,1,13.5,12,0.58,PhD,Part-time,Single,Yes,No,Auto,Yes,0
CH5052RMAU,62,40676,161357,531,25,3,7.07,60,0.32,Master's,Unemployed,Single,No,Yes,Auto,No,0
6MFR8TA47H,67,61920,26074,598,8,3,24.52,60,0.37,High School,Unemployed,Married,Yes,Yes,Business,No,0
IZ6TKFTT8E,61,105458,205567,681,79,2,9.55,60,0.49,Master's,Unemployed,Married,Yes,Yes,Home,No,0
E6A0REWPHV,52,88443,110151,318,20,3,23.64,60,0.89,Master's,Self-employed,Divorced,No,Yes,Education,Yes,0
H7F9HZ22YL,42,66007,210362,409,59,1,14.63,36,0.57,Master's,Part-time,Married,No,No,Education,Yes,0
V3AJEV0DCQ,58,43324,8773,464,93,1,8.71,24,0.53,Bachelor's,Unemployed,Single,Yes,No,Other,No,0
KEUQQEM32I,61,74738,58784,397,104,4,16.12,48,0.53,PhD,Full-time,Divorced,Yes,Yes,Other,Yes,0
R527UDOOZN,23,65393,248228,503,36,2,7.23,60,0.71,High School,Self-employed,Single,Yes,No,Other,Yes,1
J75REMRIHD,29,105083,98806,496,96,2,5.8,48,0.17,Master's,Unemployed,Married,No,Yes,Home,No,0
TFPTK7F6BA,37,69790,192182,646,50,1,2.66,24,0.12,Master's,Full-time,Married,Yes,No,Auto,No,1
QWIP5OXIET,27,80980,233366,615,78,4,7.73,60,0.48,High School,Unemployed,Single,No,Yes,Auto,Yes,0
UQS2EP7TDZ,64,109879,236363,494,83,1,3.88,60,0.89,PhD,Unemployed,Single,No,No,Business,No,0
7L6CSNGUIK,20,87577,92218,369,44,1,24.96,48,0.36,High School,Unemployed,Married,No,Yes,Other,No,0
W0NPMF7UI4,47,48814,85174,482,10,3,9.09,24,0.24,Master's,Full-time,Single,Yes,No,Other,No,0
M3UO4V80C0,22,53678,70927,774,111,1,24.67,12,0.78,Bachelor's,Full-time,Married,No,No,Education,Yes,0
0042NIHB1I,24,95283,159587,539,50,4,20.61,36,0.63,Master's,Full-time,Divorced,No,Yes,Business,Yes,1
WD0C11QKHY,42,129992,165767,696,9,1,3.54,36,0.42,Master's,Full-time,Married,No,No,Other,Yes,0
E5JCTQJWCU,52,48244,204934,798,54,3,19.62,12,0.35,PhD,Full-time,Married,No,No,Education,No,0
IRWY1SPYCL,67,135686,110407,501,95,1,6.1,60,0.46,High School,Self-employed,Married,Yes,Yes,Other,Yes,0
RI99F56EPA,37,37869,107481,455,39,1,9.25,48,0.6,PhD,Full-time,Divorced,Yes,Yes,Auto,Yes,0
JEMMTXD1BG,51,95498,33968,347,78,3,23.18,36,0.66,Bachelor's,Part-time,Single,No,Yes,Auto,No,0
798KYIO5TT,30,115451,175453,766,114,3,10.93,48,0.61,Master's,Self-employed,Married,Yes,No,Home,No,0
RGAZJFR5AS,61,129185,146804,611,43,2,10.48,12,0.2,Master's,Self-employed,Divorced,Yes,No,Home,No,0
T4M2LPS3SV,52,46349,161849,568,78,2,10.27,48,0.49,High School,Part-time,Divorced,No,Yes,Business,Yes,0
7NB79MADQQ,38,17537,202870,602,36,4,23.96,12,0.87,Bachelor's,Full-time,Married,No,No,Home,Yes,0
G4QVPI8H91,38,139040,109176,846,36,2,21.16,60,0.51,Master's,Self-employed,Single,No,Yes,Auto,Yes,0
TJ2HBWFLSO,54,92740,6670,497,98,4,17.65,24,0.49,High School,Self-employed,Married,No,No,Education,Yes,0
KMAUKVKW99,50,49258,137926,775,3,4,11.11,48,0.64,PhD,Self-employed,Divorced,No,Yes,Business,No,0
567YIO5CJW,68,122509,34442,573,41,1,24.9,60,0.7,Master's,Self-employed,Single,No,Yes,Education,No,0
E6A4OKKV94,23,126506,161514,739,83,4,3.54,48,0.72,PhD,Self-employed,Single,No,Yes,Business,Yes,0
BHLU5EP8H1,22,26214,231876,334,16,4,3.1,24,0.39,Master's,Unemployed,Divorced,Yes,No,Home,Yes,0
2GBPSP5QK0,29,20310,72101,778,114,1,13.21,60,0.59,PhD,Full-time,Divorced,Yes,No,Home,Yes,0
YITUAN32TS,44,18755,110172,846,78,4,7.01,24,0.43,Bachelor's,Unemployed,Single,Yes,Yes,Other,Yes,0
5TCUT8DZJ0,59,119634,236342,684,106,3,23.99,48,0.5,Master's,Part-time,Divorced,No,Yes,Other,Yes,0
PWNVHQ6SGG,27,116480,104770,583,111,1,19.68,60,0.17,PhD,Self-employed,Married,Yes,No,Education,Yes,0
GTOAPIQF4J,52,24380,195728,304,8,4,23.22,24,0.19,Bachelor's,Full-time,Married,No,Yes,Auto,Yes,0
WYDO5CHZQO,62,23209,95520,699,23,1,10.08,12,0.36,High School,Part-time,Divorced,No,No,Education,No,0
3E3PKLTMHJ,27,72389,222486,402,53,3,15.91,36,0.6,High School,Full-time,Married,Yes,No,Education,No,0
7IV73ZUDIE,37,36720,116809,341,36,3,21.0,48,0.85,Bachelor's,Full-time,Single,Yes,No,Education,No,0
V53Q0V7339,60,111191,236773,731,11,2,5.55,48,0.75,PhD,Unemployed,Married,Yes,Yes,Education,Yes,0
ZZFGWSTJUJ,32,137032,129833,645,111,3,22.49,24,0.81,Master's,Part-time,Married,Yes,No,Auto,No,0
B440SE01LB,24,75656,156915,388,39,3,17.58,24,0.81,Master's,Self-employed,Divorced,No,Yes,Business,No,0
S0NVBGAHKA,61,61495,137067,466,33,1,20.42,60,0.71,PhD,Self-employed,Divorced,Yes,Yes,Education,No,0
S0JJGLHO8J,59,51282,150501,443,60,1,10.09,36,0.57,Master's,Self-employed,Married,Yes,No,Other,No,0
KORW7LBYJ2,33,39847,31435,655,115,4,17.32,36,0.66,PhD,Full-time,Single,No,Yes,Other,No,0
ZECUR2549Y,26,148094,108384,436,110,2,17.98,48,0.86,High School,Self-employed,Single,No,No,Education,Yes,0
DP21UQK1RT,49,88497,187266,520,91,2,19.05,60,0.86,High School,Self-employed,Married,No,No,Education,No,0
PZ45V78DY9,55,22208,24166,802,108,3,5.56,36,0.8,PhD,Full-time,Single,Yes,Yes,Home,Yes,0
I4A8KA0Q2K,66,52265,43722,311,34,2,18.98,24,0.22,Master's,Unemployed,Single,Yes,Yes,Other,Yes,0
W8OPGUOQTU,48,121410,16641,384,64,2,9.31,12,0.32,PhD,Unemployed,Single,No,Yes,Home,Yes,0
DAF2O7SHP6,57,55833,190461,595,76,2,14.59,60,0.25,PhD,Part-time,Divorced,Yes,No,Education,No,0
GRKG8WMGR2,24,25687,156995,801,93,1,20.94,36,0.39,PhD,Full-time,Divorced,Yes,Yes,Auto,Yes,0
EOACQUSZXM,28,119321,74010,316,49,3,24.85,36,0.2,Bachelor's,Self-employed,Divorced,No,No,Education,Yes,0
LJA6FI4YTX,36,87470,65787,525,86,2,5.65,12,0.5,Bachelor's,Part-time,Single,No,Yes,Education,Yes,0
R4CUCVOD05,31,42718,236690,389,6,1,22.4,36,0.66,PhD,Self-employed,Married,No,Yes,Other,Yes,1
DY49RFCSID,43,109589,60423,418,108,3,9.88,12,0.16,High School,Full-time,Divorced,Yes,No,Home,No,0
0HWMPSKYE4,64,34567,144520,410,4,1,11.32,60,0.26,Bachelor's,Part-time,Married,No,Yes,Other,Yes,0
BNJG2VXZ7E,43,119917,57038,474,11,4,2.74,36,0.89,Master's,Unemployed,Single,No,No,Home,Yes,0
0WOII76N2J,39,148431,34144,392,45,2,5.81,12,0.19,Master's,Part-time,Married,No,Yes,Education,Yes,0
MR2WJ7UNE5,25,129978,131598,532,98,3,14.16,24,0.69,High School,Self-employed,Married,Yes,Yes,Business,Yes,1
9S1WCVUJPY,60,128756,58499,578,84,3,10.78,36,0.48,Master's,Part-time,Married,No,No,Education,No,0
XSUKGN2ULN,41,117514,21037,775,57,1,11.99,12,0.4,PhD,Full-time,Divorced,No,No,Other,No,0
GU11BT7A44,40,123422,134624,641,58,2,22.92,24,0.65,Master's,Self-employed,Married,No,No,Auto,No,0
IYJPAF24GP,31,105305,101863,417,24,3,2.31,60,0.48,PhD,Self-employed,Married,Yes,Yes,Home,Yes,0
SLXD5FKS44,60,94904,181155,738,28,2,11.74,60,0.33,Master's,Unemployed,Married,No,No,Home,Yes,0
7UE6NAXZKE,41,129430,201565,433,20,1,23.49,24,0.73,Master's,Full-time,Married,Yes,Yes,Auto,Yes,0
KIJJ5R27RR,33,57506,192944,707,107,1,18.11,12,0.43,Bachelor's,Unemployed,Single,Yes,Yes,Other,No,0
EQ25Y3HL1L,54,81898,23274,701,7,2,8.62,60,0.52,PhD,Self-employed,Single,Yes,Yes,Auto,Yes,0
P4FK8GP7H8,39,144645,165391,320,91,4,18.91,24,0.23,High School,Unemployed,Divorced,No,Yes,Business,Yes,0
Q1CG3U7GHV,58,36252,49348,346,22,4,17.29,48,0.2,Bachelor's,Part-time,Single,No,No,Auto,Yes,0
GAQVPF3L06,59,68332,70951,794,47,3,2.69,48,0.6,Master's,Part-time,Divorced,No,No,Business,No,0
47VUNCIRWN,31,112562,18185,655,37,3,9.19,36,0.82,High School,Full-time,Divorced,Yes,No,Auto,Yes,0
HUQPZ1W1HV,61,81318,64379,617,15,3,14.19,36,0.47,High School,Part-time,Single,No,Yes,Business,No,0
EXM9V02Y6R,41,120224,241054,517,113,4,20.11,36,0.77,Bachelor's,Self-employed,Single,No,Yes,Other,No,0
X84MVORIAS,51,91688,160317,340,63,1,9.45,36,0.72,PhD,Full-time,Divorced,No,No,Education,Yes,0
IOIXKMBEHB,60,39678,188377,555,15,2,3.48,48,0.57,High School,Unemployed,Divorced,No,No,Home,No,0
MG64M0SA1M,45,75001,184114,717,6,1,15.03,12,0.53,Master's,Part-time,Single,Yes,Yes,Education,No,0
X71WM3AUFO,18,114392,196586,414,70,4,2.45,48,0.85,High School,Full-time,Divorced,No,No,Other,No,0
NDXAQPP7UQ,51,120805,15552,625,0,4,5.25,36,0.89,High School,Self-employed,Married,No,Yes,Business,Yes,0
SIUC8JLS6R,39,21870,164202,486,21,2,3.27,12,0.38,PhD,Self-employed,Married,No,Yes,Education,Yes,0
ATZ20G66UD,20,148450,106132,495,17,3,15.29,36,0.43,PhD,Unemployed,Single,No,No,Home,Yes,0
UXMLCKHOUE,36,108553,140280,321,84,4,21.57,60,0.67,Bachelor's,Full-time,Divorced,Yes,No,Education,Yes,0
BRMEFCZ9YI,56,89135,203910,782,48,2,5.21,36,0.69,High School,Part-time,Single,Yes,No,Auto,Yes,0
X9RAU6B42Y,41,68393,38866,346,15,4,7.57,36,0.18,High School,Self-employed,Married,Yes,Yes,Auto,Yes,0
8JGPIB35NX,36,129100,172010,577,99,4,24.87,24,0.75,PhD,Unemployed,Single,Yes,Yes,Home,No,1
GYC30EU3HV,25,121284,196159,390,80,4,21.15,24,0.39,Bachelor's,Full-time,Divorced,Yes,Yes,Other,No,0
B8ELCKU7LO,26,113969,47735,382,106,3,20.58,48,0.39,PhD,Unemployed,Divorced,Yes,No,Education,No,0
3C1IBREA8O,63,103330,232200,786,62,4,7.53,24,0.76,PhD,Unemployed,Married,No,Yes,Other,Yes,0
5UNPGF6M81,43,102409,209697,620,117,2,18.14,60,0.74,Bachelor's,Part-time,Married,Yes,No,Business,Yes,0
MDVUFXTW9C,54,97465,244232,843,18,4,21.08,48,0.69,Master's,Part-time,Married,No,Yes,Education,No,0
XY5W09NDSR,61,41574,89642,678,10,3,22.46,48,0.25,PhD,Unemployed,Single,Yes,No,Auto,Yes,0
98RLRSWH6J,59,132860,61309,687,103,1,15.43,60,0.39,High School,Self-employed,Single,Yes,Yes,Business,Yes,0
WWHAAQ2YUP,56,119048,36382,619,114,2,12.18,36,0.63,PhD,Unemployed,Divorced,No,No,Business,Yes,0
9WZVT27T45,19,55162,124550,487,49,4,11.06,60,0.47,High School,Full-time,Single,No,No,Home,Yes,1
Q4WD72NN53,20,63397,207306,819,69,1,11.47,60,0.33,High School,Full-time,Divorced,Yes,Yes,Education,No,1
TH8CMML5T2,23,135759,81304,557,19,1,7.01,48,0.7,Bachelor's,Part-time,Single,No,Yes,Home,Yes,1
U3AGWTW7QK,53,149124,182536,303,107,2,4.68,24,0.58,Master's,Full-time,Single,No,Yes,Auto,Yes,0
VUUFZAF5EO,38,92245,94120,708,17,3,14.73,12,0.17,High School,Full-time,Divorced,Yes,No,Business,Yes,0
CU1E5K1RM8,42,57027,97869,759,1,3,16.95,12,0.38,Master's,Full-time,Divorced,No,Yes,Business,Yes,0
F2MFLV816C,61,64266,136772,638,38,2,23.18,24,0.84,Bachelor's,Self-employed,Divorced,Yes,No,Auto,Yes,0
Z5DYB8GUT7,47,81310,225466,834,102,4,21.94,48,0.18,High School,Part-time,Married,No,No,Other,No,0
6MOD5DZRZA,62,82032,25481,465,70,4,4.79,24,0.62,PhD,Self-employed,Single,Yes,No,Education,Yes,0
RELZUBHQXX,26,32441,57613,404,106,3,3.0,36,0.7,PhD,Part-time,Divorced,No,No,Other,Yes,0
91AFIUSOLL,45,133913,45741,552,112,1,21.87,60,0.58,Master's,Part-time,Single,No,No,Auto,No,0
Q7Y6OU9V5L,47,39471,233978,538,96,1,10.07,24,0.29,PhD,Full-time,Married,No,No,Home,No,0
7KW1UB6EN5,28,104783,11814,468,67,3,12.93,60,0.73,PhD,Self-employed,Divorced,No,No,Other,No,0
7LSLGTAYIP,67,84314,215417,437,8,2,14.93,24,0.71,PhD,Part-time,Divorced,No,Yes,Education,Yes,0
99DNVVH8YH,67,121245,100550,523,64,1,9.97,24,0.17,PhD,Part-time,Married,No,Yes,Auto,Yes,0
PPA7WSS2XH,20,65614,47989,803,48,2,13.85,24,0.59,High School,Self-employed,Married,Yes,Yes,Other,No,0
1S2XBGHKVF,24,134695,59293,361,107,4,2.6,12,0.2,Master's,Self-employed,Married,Yes,Yes,Auto,No,0
LPUBVM7LTR,47,102335,179886,743,113,3,9.87,60,0.42,PhD,Self-employed,Married,Yes,No,Auto,No,0
ZBJF3XWE6W,19,56008,169486,674,14,3,9.66,12,0.87,Master's,Full-time,Divorced,Yes,No,Education,Yes,0
VJGMEH209J,22,75370,20384,317,95,1,10.78,60,0.85,High School,Part-time,Single,No,No,Business,Yes,1
VLXUUHT2RU,20,40263,208516,372,62,4,13.65,24,0.48,Master's,Full-time,Single,Yes,Yes,Education,No,0
DZEP0BJJMX,42,108107,162157,536,88,3,23.03,12,0.2,High School,Part-time,Divorced,No,Yes,Education,No,0
G5DK2K2AHJ,20,67674,137567,761,7,4,3.9,24,0.29,Bachelor's,Unemployed,Single,No,Yes,Business,Yes,0
2QIYHISNO5,28,49310,123219,777,117,2,3.32,48,0.68,Master's,Unemployed,Married,Yes,No,Home,No,1
I9P3D9RAKX,58,37444,14925,529,69,2,18.37,36,0.82,PhD,Self-employed,Divorced,Yes,Yes,Auto,No,0
WK5EUJ3N18,18,120058,194437,322,116,2,6.2,12,0.85,Master's,Self-employed,Divorced,No,No,Education,Yes,0
OYZXL7WUCZ,66,16005,127687,658,23,3,3.93,36,0.82,High School,Self-employed,Married,No,No,Other,Yes,0
4RWOKTSFVQ,22,85138,34618,451,32,4,14.97,48,0.64,Master's,Full-time,Married,No,No,Business,No,0
BZLHQDFEK1,69,56423,117992,378,51,2,13.6,36,0.8,High School,Full-time,Married,No,Yes,Other,No,0
L893AQI2N9,51,137217,27726,684,101,4,21.59,36,0.6,PhD,Self-employed,Divorced,Yes,No,Other,Yes,0
BRX3D3NJXH,37,29340,200312,479,112,3,18.48,12,0.52,Bachelor's,Unemployed,Married,Yes,Yes,Business,No,0
VXH2TIP8UD,52,59625,95741,533,103,1,16.22,48,0.4,PhD,Self-employed,Single,No,Yes,Other,No,0
8DP10JD96Z,61,39683,247063,455,111,4,11.97,24,0.7,Bachelor's,Unemployed,Single,No,No,Home,No,0
0J7TPD2ANX,26,44208,146999,379,81,1,19.5,48,0.4,High School,Unemployed,Married,No,No,Home,No,0
EAGH8XJV7M,20,111968,219029,828,44,3,9.15,36,0.19,Bachelor's,Self-employed,Single,Yes,No,Business,No,0
O6PBAUSSVH,51,42810,140870,739,104,2,11.13,24,0.2,High School,Self-employed,Married,No,No,Business,No,0
MT2PG24QV7,27,119414,70919,565,11,2,24.14,36,0.39,High School,Self-employed,Married,No,Yes,Business,No,0
6VBR41773B,52,44800,73731,311,45,1,21.02,60,0.44,High School,Full-time,Single,Yes,No,Other,No,0
15OO7TUWE8,42,120855,130062,622,75,1,19.21,12,0.7,Master's,Full-time,Single,Yes,Yes,Other,No,0
1HXQRK77UL,18,106630,155793,439,65,4,10.16,36,0.14,High School,Full-time,Divorced,No,No,Auto,No,1
3FVMLITLCV,47,20354,12818,823,75,3,11.98,48,0.79,Master's,Full-time,Single,Yes,Yes,Education,Yes,0
2WDGBMG7BT,23,111506,190902,606,14,1,22.74,36,0.54,PhD,Self-employed,Married,Yes,Yes,Home,Yes,0
N6M26C9GBK,18,62909,99556,629,57,3,6.98,48,0.36,High School,Full-time,Single,Yes,No,Home,Yes,0
3P0PUM7BV2,54,141252,31526,534,10,1,19.91,12,0.86,High School,Unemployed,Married,Yes,Yes,Business,No,0
PZHML18CUK,40,47401,105419,834,92,4,11.51,12,0.59,PhD,Unemployed,Divorced,No,No,Education,Yes,0
6SHJLVJ3AL,23,33309,180307,526,116,4,5.44,36,0.47,Master's,Unemployed,Married,No,No,Home,No,0
6GQPFDQLMJ,40,98553,20612,431,9,4,8.72,60,0.35,Master's,Part-time,Single,No,No,Home,No,1
Z5280WQSSS,31,99360,101720,314,102,2,19.37,60,0.86,Bachelor's,Unemployed,Divorced,No,Yes,Business,No,0
3F32SN0FV3,20,142199,247755,379,48,2,4.91,60,0.12,Bachelor's,Part-time,Divorced,No,No,Business,Yes,0
U16ZSJX3CG,55,52687,16218,548,62,4,23.86,12,0.86,Master's,Full-time,Married,Yes,Yes,Auto,Yes,0
UNW2UXZY6Q,25,107320,51256,833,17,4,3.8,48,0.6,Master's,Unemployed,Divorced,No,No,Business,No,1
RGUGHODI9P,22,67570,76759,675,94,1,24.2,60,0.48,High School,Full-time,Single,Yes,No,Other,Yes,0
DGP1JRW14E,67,141142,159542,510,114,4,15.82,60,0.51,High School,Full-time,Married,No,Yes,Education,No,0
7H5MURYA2S,49,91686,78589,406,112,1,8.87,60,0.55,Bachelor's,Self-employed,Married,Yes,Yes,Home,Yes,0
WJV5HU3TA2,18,75396,86461,710,29,3,10.04,24,0.25,PhD,Unemployed,Married,No,Yes,Home,No,0
EWM97Q25M9,36,93040,61269,736,35,3,19.28,24,0.43,PhD,Part-time,Single,No,No,Other,No,1
JP1BZTCET4,62,88746,15411,822,105,1,4.69,36,0.7,Bachelor's,Part-time,Single,No,No,Other,Yes,0
6M727VKZNX,19,25053,101828,694,108,3,22.95,60,0.5,PhD,Part-time,Divorced,No,No,Auto,Yes,0
QSIACSWLQO,34,98064,213302,651,87,3,19.01,24,0.24,Bachelor's,Unemployed,Divorced,No,No,Auto,Yes,0
48PQWPH8AI,57,100377,32959,773,35,2,12.19,48,0.53,High School,Unemployed,Divorced,Yes,Yes,Business,Yes,0
TSB6FBRDBL,40,30264,34650,669,107,1,8.07,12,0.22,Master's,Self-employed,Single,Yes,No,Home,Yes,0
07ONXUJMK7,21,47664,215178,521,23,3,4.27,60,0.76,Master's,Self-employed,Divorced,Yes,No,Auto,No,0
QI1WMKWCSS,66,38161,98454,335,51,4,20.52,48,0.26,PhD,Unemployed,Single,No,Yes,Business,Yes,0
1T9O32GHYQ,41,123885,68707,537,27,3,4.0,24,0.34,PhD,Unemployed,Divorced,No,No,Home,No,0
NRCIMJVJGW,37,18660,210198,764,83,4,24.63,12,0.12,PhD,Full-time,Divorced,Yes,Yes,Home,No,0
EX0RDZ2DTF,47,29547,76991,780,60,3,17.11,48,0.57,High School,Self-employed,Married,Yes,No,Business,Yes,0
U08VZYTTK5,58,149950,157105,747,31,4,11.03,48,0.65,Bachelor's,Part-time,Divorced,Yes,No,Other,Yes,0
075HCA46QJ,27,89659,105251,758,51,3,13.22,12,0.35,PhD,Part-time,Single,No,Yes,Other,No,0
NVPJ5UDWIS,40,129299,152042,710,44,1,4.63,12,0.55,High School,Self-employed,Single,Yes,No,Home,No,0
PNAQ7XQ8IQ,44,53280,124035,792,109,1,23.11,60,0.37,Master's,Part-time,Married,Yes,Yes,Home,No,0
LWPURI7ZRS,64,77001,29746,527,35,1,2.61,24,0.52,PhD,Part-time,Divorced,Yes,No,Home,No,0
EQQHM66RJT,61,112251,126745,401,64,1,17.4,12,0.68,PhD,Self-employed,Divorced,No,Yes,Home,No,0
M28NNUSA09,30,127487,224843,410,48,3,16.35,60,0.57,Bachelor's,Self-employed,Married,Yes,No,Business,No,0
IQ5JMI2BRS,60,74669,248316,660,71,3,9.61,24,0.58,High School,Part-time,Divorced,Yes,Yes,Other,Yes,0
6JFIPIUHFN,19,24410,189560,507,84,4,17.51,24,0.58,PhD,Part-time,Married,Yes,Yes,Home,Yes,1
KYMJSHPLXB,61,107375,111846,619,25,2,19.5,60,0.71,Bachelor's,Unemployed,Married,No,No,Home,Yes,1
NLSBL8OGMA,51,54157,16600,772,98,3,24.44,60,0.74,High School,Unemployed,Divorced,No,Yes,Business,No,0
5G6XX5PRA0,47,135266,201219,680,110,1,24.36,48,0.68,PhD,Full-time,Married,No,No,Other,No,0
YGR2MKW2ME,61,112428,85899,396,30,3,10.23,60,0.35,Bachelor's,Self-employed,Divorced,Yes,No,Education,No,0
VC6WPI7TVZ,65,110424,83169,464,35,2,9.86,24,0.86,Master's,Full-time,Divorced,Yes,No,Education,No,0
78VMI833AI,48,139809,33991,582,62,3,11.04,60,0.29,PhD,Full-time,Divorced,No,No,Education,Yes,0
F2CFR22B52,43,107860,175300,455,28,1,21.99,36,0.3,Master's,Part-time,Divorced,No,Yes,Auto,Yes,1
YDT40LYC83,42,117746,102093,720,26,4,15.65,48,0.31,PhD,Full-time,Married,No,No,Business,No,0
NMT45CPZSC,62,138704,94081,446,44,1,21.38,36,0.1,Bachelor's,Unemployed,Single,Yes,Yes,Home,No,0
BNSCMQLKJV,32,78970,199880,356,61,2,24.46,36,0.11,Master's,Self-employed,Single,Yes,No,Education,No,1
SEX0835M6S,58,139003,87689,664,93,2,22.83,36,0.44,High School,Self-employed,Married,Yes,Yes,Home,No,0
OO8I2R825S,18,129851,78156,660,109,3,21.68,12,0.56,Master's,Full-time,Single,Yes,Yes,Other,Yes,0
AWWRICYKGZ,35,77714,121535,506,37,3,21.1,48,0.16,PhD,Full-time,Married,Yes,No,Other,Yes,0
KMF3FL7MUL,40,148546,173434,579,34,1,11.07,60,0.64,Master's,Self-employed,Married,Yes,Yes,Business,No,0
YTFLK1JU4V,34,28300,203815,328,9,3,15.34,48,0.76,Master's,Part-time,Divorced,No,Yes,Auto,Yes,1
9UTAITUK9C,23,54287,9633,403,35,1,5.63,36,0.15,Bachelor's,Unemployed,Divorced,Yes,No,Education,Yes,0
MX6VAW0Q2B,61,125215,105766,645,0,4,15.8,24,0.76,High School,Self-employed,Divorced,Yes,No,Auto,No,0
23QCFZA9SJ,44,140213,68452,656,27,2,23.83,36,0.15,High School,Full-time,Married,No,No,Home,Yes,0
ZVPDGEAXX6,46,49821,85058,670,69,2,21.36,36,0.83,Master's,Full-time,Divorced,Yes,Yes,Home,Yes,0
L5D98ANCDZ,28,146050,124218,525,48,1,21.59,60,0.87,Master's,Self-employed,Married,No,Yes,Auto,Yes,0
